Tiempo_s,Phi_rel_deg,Phi_raw_deg,AX_g,AY_g,AZ_g,A0_V,A2_V,Theta0_raw,Theta0_filtrado,DXL_Corriente_mA,DXL_Corriente_abs_mA,DXL_Posicion_pulsos,DXL_Posicion_deg,DXL_Goal_Position_deg,Pulsos_Objetivo,Edad_dato_Arduino_s,Tau_calculado_Nmm,Corriente_calculada_mA,Test_ID,Motivo_detencion
0.711551322,13.5488916266794,19.714,0.6279,-0.0273,0.9431,2.683,2.351,1.32696087626722,1.33059350127347,-188,188,1886,165.76171875,127.265625,255,0,83.2224344538849,192.367334307726,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
0.759597555,14.1398916266794,20.305,0.6565,-0.0325,0.9329,2.683,2.351,1.32696087626722,1.32968534502191,-194,194,1886,165.76171875,127.265625,255,0,86.7801715407927,195.461018731124,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
0.807480297,14.9758916266794,21.141,0.6602,-0.0227,0.9097,2.678,2.351,1.33680909543189,1.3314662826244,-198,198,1885,165.673828125,127.265625,255,0,91.7969173063302,199.823406353331,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
0.855516857,15.8018916266794,21.967,0.6572,-0.0269,0.9111,2.678,2.346,1.33680909543189,1.33280198582627,-203,203,1885,165.673828125,127.265625,255,0,96.7344647322279,204.116925854111,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
0.903686043,16.6098916266794,22.775,0.6714,-0.0374,0.9036,2.688,2.356,1.31711265710254,1.32887965364534,-204,204,1885,165.673828125,127.265625,255,0,101.54496957019,208.299973539296,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
0.951403921,17.4308916266794,23.596,0.6772,-0.0183,0.9038,2.683,2.351,1.32696087626722,1.32839995930081,-210,210,1884,165.5859375,127.265625,255,0,106.412181635804,212.532331857221,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
0.999605582,18.1048916266794,24.27,0.6663,-0.0315,0.9194,2.683,2.361,1.32696087626722,1.32804018854241,-215,215,1884,165.5859375,127.265625,255,0,110.391633233144,215.99272455056,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.047494995,18.7228916266794,24.888,0.6743,-0.0376,0.9001,2.683,2.361,1.32696087626722,1.32777036047361,-218,218,1884,165.5859375,127.265625,255,0,114.02703649748,219.153944780417,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.095476468,19.0848916266794,25.25,0.6982,-0.042,0.8867,2.678,2.356,1.33680909543189,1.33003004421318,-220,220,1884,165.5859375,127.265625,255,0,116.150378088165,221.000328772318,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.143540758,19.5658916266794,25.731,0.7158,-0.0352,0.8862,2.688,2.366,1.31711265710254,1.32680069743552,-220,220,1883,165.498046875,127.265625,255,0,118.96453663172,223.447423158017,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.191424098,20.0568916266794,26.222,0.7061,-0.0374,0.8699,2.688,2.366,1.31711265710254,1.32437868735228,-225,225,1884,165.5859375,127.265625,255,0,121.828552737354,225.937871945525,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.239440335,20.5788916266794,26.744,0.7007,-0.0378,0.8804,2.683,2.361,1.32696087626722,1.32502423458101,-228,228,1883,165.498046875,127.265625,255,0,124.863575972729,228.577022584981,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.28755658,21.1528916266794,27.318,0.7366,-0.0493,0.8518,2.678,2.366,1.33680909543189,1.32797044979373,-230,230,1883,165.498046875,127.265625,255,0,128.188964958781,231.468665181548,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.335417855,21.8998916266794,28.065,0.7283,-0.0476,0.8547,2.678,2.366,1.33680909543189,1.33018011120327,-233,233,1879,165.146484375,127.265625,255,0,132.497289117542,235.215034015254,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.383382949,22.3618916266794,28.527,0.7385,-0.0481,0.8689,2.678,2.366,1.33680909543189,1.33183735726043,-238,238,1879,165.146484375,127.265625,255,0,135.150649782299,237.522304158521,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.431532677,22.9048916266794,29.07,0.7522,-0.043,0.8464,2.678,2.361,1.33680909543189,1.33308029180329,-240,240,1879,165.146484375,127.265625,255,0,138.257963913637,240.224316446641,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.479462365,23.6308916266794,29.796,0.7415,-0.0474,0.8289,2.678,2.361,1.33680909543189,1.33401249271044,-243,243,1879,165.146484375,127.265625,255,0,142.393045226224,243.820039327151,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.527519212,24.3088916266794,30.474,0.7502,-0.0417,0.8311,2.678,2.366,1.33680909543189,1.33471164339081,-245,245,1879,165.146484375,127.265625,255,0,146.234101385585,247.160088161379,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.575797642,24.8858916266794,31.051,0.7314,-0.0337,0.8284,2.683,2.361,1.32696087626722,1.33277395160991,-247,247,1879,165.146484375,127.265625,255,0,149.486857496455,249.988571736048,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.62350299,25.1828916266794,31.348,0.75,-0.0378,0.8347,2.683,2.366,1.32696087626722,1.33132068277424,-251,251,1879,165.146484375,127.265625,255,0,151.155263783183,251.439359811463,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.671409003,25.4568916266794,31.622,0.7617,-0.0483,0.8071,2.678,2.361,1.33680909543189,1.33269278593865,-252,252,1879,165.146484375,127.265625,255,0,152.690865996802,252.774666084176,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.719450044,25.6218916266794,31.787,0.7583,-0.0615,0.8176,2.678,2.366,1.33680909543189,1.33372186331196,-253,253,1879,165.146484375,127.265625,255,0,153.613907644813,253.577310995489,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.767394075,25.8338916266794,31.999,0.7939,-0.0308,0.7932,2.683,2.366,1.32696087626722,1.33203161655078,-254,254,1879,165.146484375,127.265625,255,0,154.798005282596,254.606961115301,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.815355954,26.0658916266794,32.231,0.8303,-0.0259,0.76,2.678,2.366,1.33680909543189,1.33322598627105,-255,255,1879,165.146484375,127.265625,255,0,156.091381035766,255.731635683275,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.863449651,26.4568916266794,32.622,0.8218,-0.0371,0.7798,2.678,2.366,1.33680909543189,1.33412176356126,-249,249,1878,165.05859375,127.265625,255,0,158.265363038381,257.622054815983,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.91137065,27.0658916266794,33.231,0.8257,-0.0371,0.7498,2.683,2.361,1.32696087626722,1.33233154173775,-265,265,1874,164.70703125,127.265625,255,0,161.636719939441,260.553669512558,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
1.959469914,27.5398916266794,33.705,0.823,-0.0251,0.741,2.683,2.361,1.32696087626722,1.33098887537012,-262,262,1874,164.70703125,127.265625,255,0,164.248113435391,262.824446465557,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.007371362,28.1048916266794,34.27,0.856,-0.0366,0.7422,2.683,2.361,1.32696087626722,1.32998187559439,-264,264,1874,164.70703125,127.265625,255,0,167.346150088557,265.518391381354,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.055435972,28.8268916266794,34.992,0.8423,-0.0427,0.7385,2.678,2.361,1.33680909543189,1.33168868055377,-266,266,1874,164.70703125,127.265625,255,0,171.281332794998,268.940289386955,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.10333692,29.4568916266794,35.622,0.8538,-0.0376,0.7234,2.683,2.366,1.32696087626722,1.33050672948213,-271,271,1874,164.70703125,127.265625,255,0,174.692880941178,271.906852992329,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.151395107,30.1898916266794,36.355,0.8525,-0.0742,0.7529,2.678,2.366,1.33680909543189,1.33208232096957,-274,274,1874,164.70703125,127.265625,255,0,178.635579506402,275.335286527306,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.199391775,30.8488916266794,37.014,0.8535,-0.0339,0.7097,2.678,2.361,1.33680909543189,1.33326401458515,-276,276,1874,164.70703125,127.265625,255,0,182.15530336193,278.395915966895,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.247416979,31.4028916266794,37.568,0.8733,-0.0332,0.7078,2.678,2.366,1.33680909543189,1.33415028479684,-278,278,1874,164.70703125,127.265625,255,0,185.095596774211,280.95269284714,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.295359565,31.9618916266794,38.127,0.865,-0.0356,0.6855,2.688,2.366,1.31711265710254,1.32989087787326,-283,283,1874,164.70703125,127.265625,255,0,188.044886505066,283.517292613101,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.343385373,32.5918916266794,38.757,0.8687,-0.0518,0.7012,2.688,2.366,1.31711265710254,1.32669632268058,-285,285,1874,164.70703125,127.265625,255,0,191.347304936071,286.388960813975,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.391504002,33.3148916266794,39.48,0.8672,-0.0378,0.6746,2.678,2.361,1.33680909543189,1.32922451586841,-287,287,1874,164.70703125,127.265625,255,0,195.108690361457,289.659730749093,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.439348276,34.0348916266794,40.2,0.8884,-0.061,0.6489,2.678,2.366,1.33680909543189,1.33112066075928,-290,290,1874,164.70703125,127.265625,255,0,198.823595088678,292.890082685807,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.487369026,34.7108916266794,40.876,0.8748,-0.0422,0.6621,2.683,2.366,1.32696087626722,1.33008071463627,-293,293,1874,164.70703125,127.265625,255,0,202.282911510144,295.898183921864,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.535503549,35.1348916266794,41.3,0.8931,-0.0447,0.6438,2.678,2.361,1.33680909543189,1.33176280983517,-298,298,1874,164.70703125,127.265625,255,0,204.438321283817,297.772453290276,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.58335196,35.5138916266794,41.679,0.884,-0.0356,0.6475,2.683,2.361,1.32696087626722,1.33056232644318,-298,298,1874,164.70703125,127.265625,255,0,206.355500143797,299.439565342432,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.631352532,35.8538916266794,42.019,0.9111,-0.0366,0.6179,2.688,2.366,1.31711265710254,1.32719990910802,-300,300,1874,164.70703125,127.265625,255,0,208.067715900343,300.928448608994,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.679723573,36.3438916266794,42.509,0.9109,-0.0544,0.6133,2.683,2.366,1.32696087626722,1.32714015089782,-303,303,1873,164.619140625,127.265625,255,0,210.522416922542,303.062971236993,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.727500901,36.8738916266794,43.039,0.9265,-0.0435,0.6028,2.683,2.366,1.32696087626722,1.32709533224017,-305,305,1873,164.619140625,127.265625,255,0,213.160162320709,305.356662887573,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.775334876,37.7668916266794,43.932,0.9165,-0.051,0.5991,2.678,2.366,1.33680909543189,1.3295237730381,-308,308,1873,164.619140625,127.265625,255,0,217.563142954462,309.185341699532,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.823451614,38.5628916266794,44.728,0.9243,-0.0471,0.5974,2.683,2.366,1.32696087626722,1.32888304884538,-310,310,1873,164.619140625,127.265625,255,0,221.443343037893,312.559428728603,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.871342499,39.2408916266794,45.406,0.918,-0.0479,0.5908,2.678,2.366,1.33680909543189,1.33086456049201,-313,313,1873,164.619140625,127.265625,255,0,224.714660510455,315.404052617787,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.919337077,39.6718916266794,45.837,0.9243,-0.0547,0.5808,2.683,2.361,1.32696087626722,1.32988863943581,-317,317,1873,164.619140625,127.265625,255,0,226.777884451963,317.198160393011,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
2.967585904,40.3718916266794,46.537,0.9446,-0.0479,0.5823,2.678,2.361,1.33680909543189,1.33161875343483,-319,319,1873,164.619140625,127.265625,255,0,230.101431356617,320.088201179667,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.015315305,40.9628916266794,47.128,0.9285,-0.0466,0.563,2.683,2.366,1.32696087626722,1.33045428414293,-322,322,1873,164.619140625,127.265625,255,0,232.880734984311,322.50498694288,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.063249228,41.4088916266794,47.574,0.9502,-0.0557,0.5591,2.678,2.366,1.33680909543189,1.33204298696517,-323,323,1873,164.619140625,127.265625,255,0,234.961756388898,324.314570772955,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.111480659,41.8388916266794,48.004,0.9431,-0.043,0.5591,2.674,2.361,1.34468767076363,1.33520415791479,-324,324,1873,164.619140625,127.265625,255,0,236.954643663186,326.047516228857,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.159339275,42.2468916266794,48.412,0.9463,-0.0393,0.5437,2.683,2.356,1.32696087626722,1.33314333750289,-328,328,1873,164.619140625,127.265625,255,0,238.83323167913,327.68107102533,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.207374948,42.8438916266794,49.009,0.9478,-0.0566,0.5393,2.678,2.361,1.33680909543189,1.33405977698514,-330,330,1873,164.619140625,127.265625,255,0,241.560196416136,330.052344709684,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.255398451,43.3288916266794,49.494,0.9592,-0.0481,0.5264,2.678,2.366,1.33680909543189,1.33474710659683,-331,331,1873,164.619140625,127.265625,255,0,243.75627629944,331.961979390817,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.303349656,43.6878916266794,49.853,0.9604,-0.0417,0.5076,2.683,2.356,1.32696087626722,1.33280054901443,-332,332,1873,164.619140625,127.265625,255,0,245.370587917589,333.36572862399,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.351327182,44.0298916266794,50.195,0.9624,-0.051,0.4995,2.674,2.366,1.34468767076363,1.33577232945173,-333,333,1873,164.619140625,127.265625,255,0,246.899497109096,334.695214877475,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.39951464,44.4058916266794,50.571,0.9712,-0.0493,0.4863,2.674,2.356,1.34468767076363,1.33800116477971,-336,336,1873,164.619140625,127.265625,255,0,248.570248945457,336.148042561267,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.447350492,44.9718916266794,51.137,0.9797,-0.0364,0.5002,2.678,2.361,1.33680909543189,1.33770314744275,-338,338,1873,164.619140625,127.265625,255,0,251.06505544588,338.317439518157,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.495323048,45.6078916266794,51.773,0.9739,-0.0493,0.4741,2.678,2.361,1.33680909543189,1.33747963444004,-339,339,1873,164.619140625,127.265625,255,0,253.839162327595,340.729706371822,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.543202986,46.2278916266794,52.393,0.9741,-0.0503,0.4673,2.678,2.361,1.33680909543189,1.337311999688,-341,341,1873,164.619140625,127.265625,255,0,256.513376595377,343.055110082936,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.591240262,46.6788916266794,52.844,0.9707,-0.0474,0.4626,2.674,2.351,1.34468767076363,1.33915591745691,-345,345,1873,164.619140625,127.265625,255,0,258.439798481364,344.730259549012,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.639279574,47.1438916266794,53.309,0.9802,-0.062,0.4561,2.688,2.361,1.31711265710254,1.33364510236832,-346,346,1873,164.619140625,127.265625,255,0,260.409253285222,346.442828943671,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.687272725,47.6148916266794,53.78,0.9827,-0.0491,0.4443,2.678,2.356,1.33680909543189,1.33443610063421,-348,348,1873,164.619140625,127.265625,255,0,262.386634446008,348.162290822615,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.735319016,48.0178916266794,54.183,0.9792,-0.0542,0.3977,2.678,2.361,1.33680909543189,1.33502934933363,-349,349,1873,164.619140625,127.265625,255,0,264.064462858343,349.621272050733,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.783321629,48.4928916266794,54.658,1.0029,-0.0493,0.3845,2.678,2.361,1.33680909543189,1.3354742858582,-350,350,1873,164.619140625,127.265625,255,0,266.025272473097,351.326323889649,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.83118897,48.9418916266794,55.107,0.998,-0.0383,0.3962,2.678,2.361,1.33680909543189,1.33580798825162,-352,352,1873,164.619140625,127.265625,255,0,267.861945971323,352.923431279411,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.879297247,49.5018916266794,55.667,1.0122,-0.043,0.3958,2.678,2.361,1.33680909543189,1.33605826504669,-354,354,1873,164.619140625,127.265625,255,0,270.129609461174,354.895312574934,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.927453437,50.1438916266794,56.309,0.9985,-0.0608,0.396,2.683,2.356,1.32696087626722,1.33378391785182,-355,355,1873,164.619140625,127.265625,255,0,272.697561570295,357.128314408952,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
3.975163156,50.7348916266794,56.9,1.0078,-0.0603,0.3911,2.683,2.361,1.32696087626722,1.33207815745567,-356,356,1871,164.443359375,127.265625,255,0,275.031259167934,359.157616667768,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
4.023173452,51.4858916266794,57.651,0.9783,-0.0532,0.3594,2.678,2.361,1.33680909543189,1.33326089194973,-359,359,1867,164.091796875,127.265625,255,0,277.954503292638,361.699568080555,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
4.071152936,51.9888916266794,58.154,1.0054,-0.0525,0.3779,2.683,2.356,1.32696087626722,1.3316858880291,-363,363,1867,164.091796875,127.265625,255,0,279.885742854542,363.378906830037,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
4.119274204,52.6198916266794,58.785,1.019,-0.0564,0.3696,2.678,2.356,1.33680909543189,1.3329666898798,-364,364,1867,164.091796875,127.265625,255,0,282.277910179535,365.45905233003,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
4.167235446,53.4048916266794,59.57,1.0166,-0.0447,0.3503,2.683,2.366,1.32696087626722,1.33146523647665,-365,365,1867,164.091796875,127.265625,255,0,285.206081002207,368.005287828006,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
4.215258833,54.1988916266794,60.364,1.0007,-0.0474,0.3516,2.683,2.361,1.32696087626722,1.33033914642429,-368,368,1867,164.091796875,127.265625,255,0,288.113360886645,370.533357292735,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
4.263162955,54.7538916266794,60.919,1.0178,-0.0483,0.356,2.683,2.361,1.32696087626722,1.32949457888502,-372,372,1867,164.091796875,127.265625,255,0,290.112706555086,372.271918743553,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
4.311284252,55.4268916266794,61.592,1.0042,-0.0493,0.354,2.683,2.351,1.32696087626722,1.32886115323057,-374,374,1867,164.091796875,127.265625,255,0,292.500603147727,374.348350563241,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
4.35951184,55.8438916266794,62.009,0.9878,-0.0425,0.3435,2.678,2.351,1.33680909543189,1.3308481387809,-374,374,1867,164.091796875,127.265625,255,0,293.959947992686,375.617346080596,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
4.407318132,56.1238916266794,62.289,1.012,-0.0681,0.3335,2.678,2.351,1.33680909543189,1.33233837794365,-376,376,1867,164.091796875,127.265625,255,0,294.931110734645,376.46183542143,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
4.455229864,56.3698916266794,62.535,1.0271,-0.0569,0.3188,2.678,2.361,1.33680909543189,1.33345605731571,-377,377,1867,164.091796875,127.265625,255,0,295.778534811476,377.198725923023,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
4.503655445,56.8718916266794,63.037,1.0254,-0.0576,0.3044,2.683,2.361,1.32696087626722,1.33183226205359,-379,379,1867,164.091796875,127.265625,255,0,297.490898459548,378.687737790911,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
4.551214236,57.3868916266794,63.552,1.012,-0.0464,0.3167,2.674,2.361,1.34468767076363,1.3350461142311,-380,380,1867,164.091796875,127.265625,255,0,299.22387359338,380.194672689896,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
4.599412474,57.5258916266794,63.691,1.0012,-0.0522,0.3291,2.678,2.361,1.33680909543189,1.3354868595313,-380,380,1867,164.091796875,127.265625,255,0,299.68747146403,380.59780127307,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
4.647185673,57.4228916266794,63.588,1.0408,-0.0461,0.2883,2.683,2.356,1.32696087626722,1.33335536371528,-381,381,1867,164.091796875,127.265625,255,0,299.344111206501,380.299227136088,Giro_Off_intento5_180deg_2000_pulsos_Mu_0.50,TIEMPO_MAXIMO
