Tiempo_s,Phi_rel_deg,Phi_raw_deg,AX_g,AY_g,AZ_g,A0_V,A2_V,Theta0_raw,Theta0_filtrado,DXL_Corriente_mA,DXL_Corriente_abs_mA,DXL_Posicion_pulsos,DXL_Posicion_deg,DXL_Goal_Position_deg,Pulsos_Objetivo,Edad_dato_Arduino_s,Tau_calculado_Nmm,Corriente_calculada_mA,Test_ID,Motivo_detencion
1.15934984,12.7936674204412,21.781,0.6506,-0.0273,0.9451,2.81,2.195,1.0933983495874,1.09643694188249,-139,139,1902,167.16796875,127.265625,255,0,23.1362513930234,140.118479472194,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
1.207266187,13.4486674204412,22.436,0.6311,-0.0308,0.9375,2.81,2.195,1.0933983495874,1.09567729380872,-141,141,1902,167.16796875,127.265625,255,0,24.2994736087555,141.129977051092,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
1.255214684,14.1806674204412,23.168,0.6399,-0.0266,0.9302,2.815,2.195,1.0814242022044,1.09211402090764,-142,142,1902,167.16796875,127.265625,255,0,25.5956764509051,142.257109957309,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
1.338105701,15.5356674204412,24.523,0.6519,-0.0242,0.9268,2.815,2.195,1.0814242022044,1.08944156623183,-144,144,1902,167.16796875,127.265625,255,0,27.9838862288299,144.333814112026,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
1.415236752,16.1056674204412,25.093,0.6448,-0.0359,0.9241,2.805,2.195,1.1053724969704,1.09342429891647,-144,144,1902,167.16796875,127.265625,255,0,28.9839209044549,145.203409482135,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
1.463327753,16.5236674204412,25.511,0.6482,0.0056,0.9556,2.805,2.195,1.1053724969704,1.09641134842995,-146,146,1902,167.16796875,127.265625,255,0,29.7154621427503,145.839532298044,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
1.511290709,17.0166674204412,26.004,0.6682,-0.0229,0.926,2.81,2.19,1.0933983495874,1.09565809871931,-146,146,1902,167.16796875,127.265625,255,0,30.5762251050789,146.588021830503,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
1.559204519,17.5396674204412,26.527,0.6777,-0.0247,0.8977,2.81,2.195,1.0933983495874,1.09509316143634,-147,147,1902,167.16796875,127.265625,255,0,31.4868911631214,147.379905359236,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
1.607403358,18.0156674204412,27.003,0.6748,-0.0261,0.9092,2.815,2.195,1.0814242022044,1.09167592162835,-147,147,1902,167.16796875,127.265625,255,0,32.3134406662099,148.098644057574,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
1.655257475,18.2756674204412,27.263,0.6665,-0.0339,0.8926,2.81,2.195,1.0933983495874,1.09210652861811,-148,148,1902,167.16796875,127.265625,255,0,32.7639791277516,148.490416632827,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
1.703248421,18.5386674204412,27.526,0.6992,-0.0369,0.8989,2.81,2.195,1.0933983495874,1.09242948386043,-148,148,1902,167.16796875,127.265625,255,0,33.2190296724812,148.886112758679,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
1.751339848,18.9806674204412,27.968,0.7197,-0.0271,0.8838,2.81,2.195,1.0933983495874,1.09267170029218,-149,149,1902,167.16796875,127.265625,255,0,33.9822099288265,149.549747764197,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
1.799188996,19.3736674204412,28.361,0.7112,-0.0322,0.8833,2.81,2.195,1.0933983495874,1.09285336261598,-150,150,1902,167.16796875,127.265625,255,0,34.6590871842065,150.138336681919,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
1.84739836,19.8666674204412,28.854,0.7151,-0.0183,0.8813,2.81,2.195,1.0933983495874,1.09298960935884,-151,151,1902,167.16796875,127.265625,255,0,35.5058882303661,150.87468541771,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
1.895257097,20.3576674204412,29.345,0.7168,-0.0339,0.8594,2.805,2.195,1.1053724969704,1.09608533126173,-151,151,1902,167.16796875,127.265625,255,0,36.3466413051593,151.605775047965,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
1.943287952,20.7796674204412,29.767,0.7319,-0.0344,0.8708,2.81,2.19,1.0933983495874,1.09541358584314,-152,152,1902,167.16796875,127.265625,255,0,37.067113154492,152.232272308254,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
1.991235805,21.3336674204412,30.321,0.7268,-0.0413,0.8447,2.805,2.19,1.1053724969704,1.09790331362496,-152,152,1902,167.16796875,127.265625,255,0,38.0098870858946,153.052075726865,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.039107922,21.7066674204412,30.694,0.7288,-0.0259,0.8494,2.81,2.195,1.0933983495874,1.09677707261557,-154,154,1902,167.16796875,127.265625,255,0,38.6426464784442,153.602301285604,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.087149184,22.0806674204412,31.068,0.728,-0.0398,0.8457,2.81,2.195,1.0933983495874,1.09593239185853,-154,154,1902,167.16796875,127.265625,255,0,39.2754579482578,154.15257212892,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.135094789,22.3176674204412,31.305,0.7205,-0.0317,0.8145,2.81,2.195,1.0933983495874,1.09529888129074,-154,154,1902,167.16796875,127.265625,255,0,39.6755996166893,154.500521405817,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.183355128,22.4576674204412,31.445,0.7573,-0.0339,0.8167,2.81,2.195,1.0933983495874,1.09482374836491,-155,155,1902,167.16796875,127.265625,255,0,39.9116517149899,154.705784099991,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.231312764,22.6336674204412,31.621,0.792,-0.0254,0.8289,2.815,2.195,1.0814242022044,1.09147386182478,-155,155,1902,167.16796875,127.265625,255,0,40.2080646695334,154.963534495246,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.27918913,23.0756674204412,32.063,0.7742,-0.0388,0.8103,2.81,2.195,1.0933983495874,1.09195498376544,-156,156,1902,167.16796875,127.265625,255,0,40.9507863646681,155.609379447537,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.327292509,23.4416674204412,32.429,0.7805,-0.0288,0.7917,2.81,2.195,1.0933983495874,1.09231582522093,-156,156,1902,167.16796875,127.265625,255,0,41.5639576758525,156.142571892046,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.375353131,23.9276674204412,32.915,0.7759,-0.0342,0.792,2.805,2.195,1.1053724969704,1.09557999315829,-157,157,1902,167.16796875,127.265625,255,0,42.3755432488729,156.848298477281,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.423169071,24.3886674204412,33.376,0.7888,-0.0356,0.7944,2.805,2.199,1.1053724969704,1.09802811911132,-157,157,1902,167.16796875,127.265625,255,0,43.1425638573299,157.515272919417,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.471197708,24.9516674204412,33.939,0.7957,-0.0286,0.7742,2.805,2.195,1.1053724969704,1.09986421357609,-158,158,1902,167.16796875,127.265625,255,0,44.0755008288711,158.326522459888,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.519157409,25.3646674204412,34.352,0.7869,-0.0237,0.7905,2.805,2.195,1.1053724969704,1.10124128442467,-159,159,1902,167.16796875,127.265625,255,0,44.7571746818427,158.919282332037,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.56712596,25.8086674204412,34.796,0.8118,-0.0376,0.7778,2.81,2.19,1.0933983495874,1.09928055071535,-160,160,1902,167.16796875,127.265625,255,0,45.487420474854,159.554278673786,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.615152433,26.3196674204412,35.307,0.8206,-0.0408,0.7639,2.81,2.195,1.0933983495874,1.09781000043336,-160,160,1902,167.16796875,127.265625,255,0,46.3244773484608,160.282154216053,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.663252519,26.9176674204412,35.905,0.8269,-0.0337,0.7529,2.81,2.19,1.0933983495874,1.09670708772187,-160,160,1902,167.16796875,127.265625,255,0,47.2993629287856,161.12988080764,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.711293538,27.4446674204412,36.432,0.8191,-0.0188,0.75,2.805,2.195,1.1053724969704,1.098873440034,-162,162,1902,167.16796875,127.265625,255,0,48.1542336003021,161.873246608958,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.759169032,27.9476674204412,36.935,0.8394,-0.0342,0.7373,2.815,2.195,1.0814242022044,1.0945111305766,-163,163,1902,167.16796875,127.265625,255,0,48.9663739950993,162.579455647912,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.807138143,28.5576674204412,37.545,0.844,-0.0469,0.7317,2.81,2.195,1.0933983495874,1.0942329353293,-163,163,1902,167.16796875,127.265625,255,0,49.9462065018373,163.431483914641,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.855144629,29.1026674204412,38.09,0.8271,-0.0388,0.73,2.805,2.19,1.1053724969704,1.09701782573958,-163,163,1902,167.16796875,127.265625,255,0,50.8168454258937,164.188561239908,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.903193551,29.5366674204412,38.524,0.8435,-0.0508,0.741,2.81,2.19,1.0933983495874,1.09611295670153,-164,164,1902,167.16796875,127.265625,255,0,51.506876842567,164.788588558754,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.951123032,29.7486674204412,38.736,0.8369,-0.043,0.7109,2.81,2.195,1.0933983495874,1.095434304923,-165,165,1902,167.16796875,127.265625,255,0,51.8428709519441,165.080757349517,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
2.999147337,29.9906674204412,38.978,0.8708,-0.0532,0.7095,2.81,2.19,1.0933983495874,1.0949253160891,-165,165,1902,167.16796875,127.265625,255,0,52.2255436027732,165.413516176325,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.047076546,30.4006674204412,39.388,0.8748,-0.0278,0.6838,2.805,2.19,1.1053724969704,1.09753711130942,-165,165,1902,167.16796875,127.265625,255,0,52.8717433347153,165.975428986709,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.095065615,30.7586674204412,39.746,0.8643,-0.0334,0.6641,2.81,2.19,1.0933983495874,1.09650242087892,-166,166,1902,167.16796875,127.265625,255,0,53.4337731010434,166.464150522646,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.143384596,31.1936674204412,40.181,0.8877,-0.0527,0.6655,2.81,2.195,1.0933983495874,1.09572640305604,-167,167,1902,167.16796875,127.265625,255,0,54.1138768711942,167.055545105386,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.20715344,32.0446674204412,41.032,0.8906,-0.0332,0.6611,2.805,2.195,1.1053724969704,1.09813792653463,-167,167,1902,167.16796875,127.265625,255,0,55.4353228543116,168.204628568967,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.255144339,32.6506674204412,41.638,0.8916,-0.04,0.656,2.805,2.195,1.1053724969704,1.09994656914357,-169,169,1902,167.16796875,127.265625,255,0,56.3688911975119,169.016427128271,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.3032444,33.3916674204412,42.379,0.8965,-0.0339,0.6516,2.81,2.195,1.0933983495874,1.09830951425453,-169,169,1902,167.16796875,127.265625,255,0,57.5018528922275,170.001611210633,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.351230238,33.9966674204412,42.984,0.8801,-0.0215,0.645,2.81,2.19,1.0933983495874,1.09708172308775,-170,170,1902,167.16796875,127.265625,255,0,58.4197523144022,170.799784621219,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.399106681,34.4296674204412,43.417,0.9041,-0.0505,0.6379,2.81,2.19,1.0933983495874,1.09616087971266,-171,171,1902,167.16796875,127.265625,255,0,59.0727020013462,171.367566957692,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.447139334,34.9146674204412,43.902,0.9097,-0.0461,0.6299,2.81,2.195,1.0933983495874,1.09547024718134,-171,171,1902,167.16796875,127.265625,255,0,59.8000583610126,172.000050748707,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.495095027,35.4636674204412,44.451,0.9045,-0.0305,0.6387,2.81,2.19,1.0933983495874,1.09495227278286,-172,172,1902,167.16796875,127.265625,255,0,60.6182227019936,172.711498001734,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.543244045,35.8926674204412,44.88,0.9165,-0.0442,0.5825,2.805,2.195,1.1053724969704,1.09755732882974,-173,173,1902,167.16796875,127.265625,255,0,61.2536834451556,173.264072561005,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.591131102,36.0286674204412,45.016,0.8936,-0.0254,0.6252,2.81,2.19,1.0933983495874,1.09651758401916,-173,173,1902,167.16796875,127.265625,255,0,61.4544196843129,173.438625812446,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.639076195,35.9556674204412,44.943,0.9197,-0.0234,0.5942,2.81,2.19,1.0933983495874,1.09573777541122,-173,173,1902,167.16796875,127.265625,255,0,61.3467145307786,173.344969157199,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.687163331,35.9346674204412,44.922,0.9429,-0.0205,0.5706,2.81,2.195,1.0933983495874,1.09515291895526,-173,173,1902,167.16796875,127.265625,255,0,61.3157124044404,173.31801078647,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.735172506,36.0506674204412,45.038,0.9639,-0.0193,0.5515,2.81,2.195,1.0933983495874,1.0947142766133,-173,173,1902,167.16796875,127.265625,255,0,61.4868592171714,173.466834101888,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.783098258,36.4066674204412,45.394,0.9292,-0.0093,0.5354,2.81,2.195,1.0933983495874,1.09438529485682,-174,174,1902,167.16796875,127.265625,255,0,62.0105262522127,173.922196741055,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.831096881,36.5516674204412,45.539,0.9304,-0.0745,0.5195,2.815,2.19,1.0814242022044,1.09114502169372,-174,174,1902,167.16796875,127.265625,255,0,62.2231326311576,174.107071853181,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.879181039,36.6486674204412,45.636,0.9922,0.0137,0.5002,2.815,2.195,1.0814242022044,1.08871481682139,-174,174,1902,167.16796875,127.265625,255,0,62.3651365852741,174.230553552412,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.927025638,36.6106674204412,45.598,0.9629,-0.0125,0.459,2.815,2.195,1.0814242022044,1.08689216316714,-174,174,1902,167.16796875,127.265625,255,0,62.3095274439752,174.18219777737,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
3.991028808,36.9456674204412,45.933,1.0693,0.0725,0.469,2.825,2.19,1.0574759074384,1.07953809923496,-174,174,1902,167.16796875,127.265625,255,0,62.7988189358026,174.607668639828,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
4.039084191,38.1516674204412,47.139,1.0222,0.0034,0.3979,2.825,2.19,1.0574759074384,1.07402255128582,-175,175,1902,167.16796875,127.265625,255,0,64.5423733877305,176.123802945853,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
4.087061676,39.3896674204412,48.377,0.9958,0.0151,0.4087,2.825,2.19,1.0574759074384,1.06988589032396,-177,177,1902,167.16796875,127.265625,255,0,66.3024419251707,177.654297326235,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
4.134976131,40.7716674204412,49.759,0.9907,-0.0171,0.4075,2.825,2.19,1.0574759074384,1.06678339460257,-179,179,1902,167.16796875,127.265625,255,0,68.2306351902315,179.33098712194,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
4.183134297,41.8556674204412,50.843,0.9817,-0.001,0.3909,2.825,2.19,1.0574759074384,1.06445652281153,-180,180,1902,167.16796875,127.265625,255,0,69.7153303968146,180.622026432013,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
4.231057038,42.8486674204412,51.836,1.0522,-0.0071,0.3689,2.825,2.185,1.0574759074384,1.06271136896825,-182,182,1902,167.16796875,127.265625,255,0,71.0535017199751,181.785653669544,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
4.279114119,44.0246674204412,53.012,1.0017,0.0044,0.3662,2.825,2.19,1.0574759074384,1.06140250358578,-183,183,1902,167.16796875,127.265625,255,0,72.6106495134997,183.13969522913,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
4.327082403,45.3646674204412,54.352,1.01,-0.0027,0.3835,2.83,2.19,1.0455017600554,1.05742731770319,-185,185,1902,167.16796875,127.265625,255,0,74.3476297375188,184.650112815234,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
4.375112959,46.6996674204412,55.687,0.9998,0.001,0.3718,2.825,2.195,1.0574759074384,1.05743946513699,-186,186,1902,167.16796875,127.265625,255,0,76.0376930145963,186.119733056171,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
4.423066926,47.7556674204412,56.743,1.002,-0.0068,0.3687,2.825,2.195,1.0574759074384,1.05744857571234,-186,186,1902,167.16796875,127.265625,255,0,77.3453565531535,187.256831785351,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
4.471258069,48.5586674204412,57.546,0.9934,-0.0137,0.3704,2.825,2.19,1.0574759074384,1.05745540864386,-187,187,1902,167.16796875,127.265625,255,0,78.3221641478066,188.106229693745,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
4.519055181,49.1876674204412,58.175,1.0085,0.0081,0.3611,2.825,2.19,1.0574759074384,1.05746053334249,-188,188,1902,167.16796875,127.265625,255,0,79.0765746545778,188.762238830068,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
4.566994446,49.6996674204412,58.687,1.02,0.0042,0.3745,2.825,2.195,1.0574759074384,1.05746437686647,-189,189,1902,167.16796875,127.265625,255,0,79.6836257682411,189.290109363688,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
4.61503923,50.2646674204412,59.252,1.0273,-0.009,0.3425,2.825,2.19,1.0574759074384,1.05746725950945,-189,189,1902,167.16796875,127.265625,255,0,80.3461291537744,189.866199264152,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
4.663062776,50.9226674204412,59.91,1.0149,0.0046,0.3364,2.83,2.19,1.0455017600554,1.05447588464594,-190,190,1902,167.16796875,127.265625,255,0,81.1078295710274,190.528547453067,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
4.710948879,51.5996674204412,60.587,0.9971,0.0032,0.3428,2.825,2.195,1.0574759074384,1.05522589034405,-191,191,1902,167.16796875,127.265625,255,0,81.8803585341852,191.200311768857,Giro_Off_intento5_180deg_2000_pulsos_Mu_1.70,TIEMPO_MAXIMO
