Tiempo_s,Phi_rel_deg,Phi_raw_deg,AX_g,AY_g,AZ_g,A0_V,A2_V,Theta0_raw,Theta0_filtrado,DXL_Corriente_mA,DXL_Corriente_abs_mA,DXL_Posicion_pulsos,DXL_Posicion_deg,DXL_Goal_Position_deg,Pulsos_Objetivo,Edad_dato_Arduino_s,Tau_calculado_Nmm,Corriente_calculada_mA,Test_ID,Motivo_detencion
0.871629066,13.3236529110273,20.529,0.7253,-0.0186,0.8167,2.669,2.326,1.51162631416732,1.50585488277139,-155,155,1891,166.201171875,127.44140625,255,0,40.9320890252987,155.593120891564,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
0.919662497,14.3636529110273,21.569,0.7468,-0.0093,0.8394,2.674,2.326,1.49741447210711,1.50374478010532,-158,158,1891,166.201171875,127.44140625,255,0,44.0623969230377,158.315127759163,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
0.967575494,15.3806529110273,22.586,0.7627,-0.0085,0.8137,2.674,2.326,1.49741447210711,1.50216220310577,-159,159,1891,166.201171875,127.44140625,255,0,47.1094451848825,160.964734943376,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.015810024,16.5806529110273,23.786,0.7903,-0.022,0.814,2.669,2.326,1.51162631416732,1.50452823087116,-162,162,1891,166.201171875,127.44140625,255,0,50.6856202521792,164.074452393199,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.063581015,17.7466529110273,24.952,0.8022,-0.0103,0.8218,2.674,2.326,1.49741447210711,1.50274979118015,-164,164,1891,166.201171875,127.44140625,255,0,54.1391880502299,167.077554826287,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.111783617,18.7956529110273,26.001,0.8059,-0.0068,0.7952,2.669,2.336,1.51162631416732,1.50496892192694,-172,172,1890,166.11328125,127.44140625,255,0,57.2270960936499,169.762692255348,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.159830885,19.9646529110273,27.17,0.7883,-0.0156,0.7935,2.669,2.331,1.51162631416732,1.50663326998703,-173,173,1890,166.11328125,127.44140625,255,0,60.645598997376,172.735303475979,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.207550372,20.9016529110273,28.107,0.8157,-0.0078,0.7715,2.669,2.326,1.51162631416732,1.5078815310321,-174,174,1889,166.025390625,127.44140625,255,0,63.3675060215159,175.102179149144,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.255655496,21.7816529110273,28.987,0.8132,-0.0203,0.7639,2.669,2.331,1.51162631416732,1.50881772681591,-185,185,1889,166.025390625,127.44140625,255,0,65.9084142739129,177.311664586011,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.303660985,22.4576529110273,29.663,0.824,-0.0068,0.7476,2.669,2.326,1.51162631416732,1.50951987365376,-178,178,1887,165.849609375,127.44140625,255,0,67.8497663474173,178.999796823841,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.351619695,23.3716529110273,30.577,0.8333,-0.0054,0.762,2.678,2.326,1.48604499845895,1.50365115485506,-180,180,1887,165.849609375,127.44140625,255,0,70.4595439995485,181.26916869526,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.399620406,24.1616529110273,31.367,0.8416,-0.0251,0.7124,2.674,2.331,1.49741447210711,1.50209198416807,-182,182,1887,165.849609375,127.44140625,255,0,72.7008378454129,183.218119865576,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.447692524,24.8206529110273,32.026,0.8337,-0.0068,0.7178,2.674,2.326,1.49741447210711,1.50092260615283,-184,184,1887,165.849609375,127.44140625,255,0,74.5599187308033,184.834711939829,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.495642378,25.1446529110273,32.35,0.9116,-0.0149,0.678,2.669,2.331,1.51162631416732,1.50359853315645,-185,185,1886,165.76171875,127.44140625,255,0,75.4703417598092,185.626384138965,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.543666673,25.7466529110273,32.952,0.8613,-0.0159,0.6809,2.678,2.326,1.48604499845895,1.49921014948208,-187,187,1886,165.76171875,127.44140625,255,0,77.1555003988,187.091739477217,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.622778064,27.2576529110273,34.463,0.8633,-0.0042,0.6765,2.678,2.326,1.48604499845895,1.4959188617263,-190,190,1886,165.76171875,127.44140625,255,0,81.3472634730437,190.736750846125,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.671571594,28.1156529110273,35.321,0.9021,-0.0066,0.6687,2.669,2.322,1.51162631416732,1.49984572483655,-193,193,1886,165.76171875,127.44140625,255,0,83.7024999698828,192.784782582507,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.719716738,29.2556529110273,36.461,0.9021,-0.0046,0.6208,2.674,2.331,1.49741447210711,1.49923791165419,-194,194,1884,165.5859375,127.44140625,255,0,86.802709009045,195.480616529604,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.767630326,30.3306529110273,37.536,0.8979,-0.0049,0.6367,2.674,2.331,1.49741447210711,1.49878205176742,-195,195,1884,165.5859375,127.44140625,255,0,89.6946935793251,197.995385721152,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.815609445,31.1136529110273,38.319,0.9119,-0.002,0.6116,2.669,2.326,1.51162631416732,1.5019931173674,-200,200,1884,165.5859375,127.44140625,255,0,91.7813179811725,199.809841722759,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.86377628,32.0056529110273,39.211,0.9185,0.001,0.635,2.669,2.326,1.51162631416732,1.50440141656738,-202,202,1884,165.5859375,127.44140625,255,0,94.1375098235817,201.858704194419,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.91162788,32.7486529110273,39.954,0.885,0.0164,0.606,2.664,2.322,1.52583815622752,1.50976060148241,-203,203,1884,165.5859375,127.44140625,255,0,96.0827291664638,203.550199275186,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
1.959768623,32.9926529110273,40.198,0.8811,0.002,0.5947,2.669,2.322,1.51162631416732,1.51022702965364,-204,204,1884,165.5859375,127.44140625,255,0,96.7180276686925,204.102632755385,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.007567173,32.8116529110273,40.017,0.9517,-0.0173,0.5842,2.669,2.331,1.51162631416732,1.51057685078206,-204,204,1884,165.5859375,127.44140625,255,0,96.2469284940466,203.692981299171,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.055822782,33.1146529110273,40.32,0.9724,0.0288,0.5496,2.669,2.326,1.51162631416732,1.51083921662837,-204,204,1884,165.5859375,127.44140625,255,0,97.0350198711353,204.378278148813,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.103732892,33.4896529110273,40.695,0.978,0.0117,0.5266,2.669,2.326,1.51162631416732,1.51103599101311,-205,205,1884,165.5859375,127.44140625,255,0,98.006620452927,205.223148219936,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.151504646,34.0596529110273,41.265,1.0186,-0.0183,0.4634,2.674,2.331,1.49741447210711,1.50763061128661,-206,206,1884,165.5859375,127.44140625,255,0,99.4753990322528,206.500346984568,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.199621293,34.9846529110273,42.19,0.9683,0.009,0.4502,2.669,2.331,1.51162631416732,1.50862953700679,-207,207,1884,165.5859375,127.44140625,255,0,101.837927659736,208.554719704118,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.247577189,36.0706529110273,43.276,0.9871,0.0098,0.4309,2.669,2.326,1.51162631416732,1.50937873129692,-209,209,1884,165.5859375,127.44140625,255,0,104.577744763416,210.937169359492,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.295769508,36.9426529110273,44.148,0.9687,0.0146,0.4214,2.669,2.331,1.51162631416732,1.50994062701452,-213,213,1884,165.5859375,127.44140625,255,0,106.750523479302,212.826542155915,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.343632847,38.0986529110273,45.304,1.0129,0.0247,0.3745,2.669,2.326,1.51162631416732,1.51036204880272,-215,215,1884,165.5859375,127.44140625,255,0,109.592750454847,215.29804387378,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.391508155,39.3556529110273,46.561,1.0266,0.0234,0.3853,2.674,2.331,1.49741447210711,1.50712515462882,-215,215,1884,165.5859375,127.44140625,255,0,112.632638450873,217.94142473989,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.439557859,40.8196529110273,48.025,1.0415,0.0181,0.3591,2.674,2.336,1.49741447210711,1.50469748399839,-218,218,1884,165.5859375,127.44140625,255,0,116.104694025316,220.960603500275,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.487578804,42.2316529110273,49.437,1.0254,0.0225,0.3611,2.674,2.331,1.49741447210711,1.50287673102557,-223,223,1884,165.5859375,127.44140625,255,0,119.381641966498,223.810123449129,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.535501699,43.9926529110273,51.198,1.0115,0.0264,0.3564,2.669,2.336,1.51162631416732,1.50506412681101,-226,226,1884,165.5859375,127.44140625,255,0,123.366723713843,227.275411925081,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.583629842,45.6316529110273,52.837,1.0188,0.0269,0.3481,2.669,2.331,1.51162631416732,1.50670467365009,-228,228,1884,165.5859375,127.44140625,255,0,126.971100200375,230.409652348153,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.631631477,47.1786529110273,54.384,0.999,0.0129,0.3511,2.669,2.331,1.51162631416732,1.50793508377939,-231,231,1884,165.5859375,127.44140625,255,0,130.277896668588,233.285127537903,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.679705349,48.2076529110273,55.413,1.0054,0.0356,0.3486,2.669,2.331,1.51162631416732,1.50885789137637,-235,235,1884,165.5859375,127.44140625,255,0,132.424992899676,235.152167738848,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.727538535,49.3176529110273,56.523,1.0029,0.012,0.3528,2.669,2.322,1.51162631416732,1.50954999707411,-236,236,1884,165.5859375,127.44140625,255,0,134.693195567991,237.124517885209,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.775522639,50.2076529110273,57.413,1.0037,0.0281,0.3423,2.674,2.336,1.49741447210711,1.50651611583236,-238,238,1884,165.5859375,127.44140625,255,0,136.475369084162,238.674233986228,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.823581362,50.9116529110273,58.117,0.9856,0.0139,0.2751,2.674,2.331,1.49741447210711,1.50424070490105,-239,239,1884,165.5859375,127.44140625,255,0,137.861783790301,239.879811991566,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.871546211,51.6226529110273,58.828,1.0398,0.031,0.3079,2.674,2.331,1.49741447210711,1.50253414670256,-240,240,1884,165.5859375,127.44140625,255,0,139.240858538961,241.079007425183,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.919555899,52.4236529110273,59.629,1.0381,0.0334,0.3152,2.669,2.331,1.51162631416732,1.50480718856875,-242,242,1884,165.5859375,127.44140625,255,0,140.768804664345,242.407656229865,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
2.967667582,53.5406529110273,60.746,1.0181,0.0303,0.301,2.674,2.331,1.49741447210711,1.50295900945334,-244,244,1884,165.5859375,127.44140625,255,0,142.853538353478,244.220468133459,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.015521479,54.6006529110273,61.806,1.0261,0.0334,0.3167,2.669,2.331,1.51162631416732,1.50512583563184,-245,245,1884,165.5859375,127.44140625,255,0,144.781694026624,245.897125240543,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.063514682,55.5836529110273,62.789,0.9958,0.0325,0.2927,2.674,2.326,1.49741447210711,1.50319799475066,-242,242,1878,165.05859375,127.44140625,255,0,146.525515466884,247.413491710334,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.111541786,56.0046529110273,63.21,1.0171,0.0381,0.335,2.669,2.336,1.51162631416732,1.50530507460482,-247,247,1878,165.05859375,127.44140625,255,0,147.259199167221,248.051477536714,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.160000285,56.0066529110273,63.212,0.9978,0.0208,0.2893,2.669,2.336,1.51162631416732,1.50688538449544,-248,248,1878,165.05859375,127.44140625,255,0,147.26266565694,248.0544918756,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.207642443,55.7346529110273,62.94,1.0093,0.051,0.2832,2.669,2.331,1.51162631416732,1.50807061691341,-248,248,1878,165.05859375,127.44140625,255,0,146.789577614729,247.643110969329,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.255611279,55.8466529110273,63.052,1.0642,-0.0366,0.2366,2.674,2.326,1.49741447210711,1.50540658071184,-248,248,1878,165.05859375,127.44140625,255,0,146.984779825237,247.812852021945,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.303509871,56.1366529110273,63.342,1.0779,0.0527,0.2512,2.669,2.326,1.51162631416732,1.50696151407571,-248,248,1878,165.05859375,127.44140625,255,0,147.48760240731,248.250089049835,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.351468612,57.0956529110273,64.301,1.0859,0.0188,0.2026,2.669,2.322,1.51162631416732,1.50812771409861,-250,250,1878,165.05859375,127.44140625,255,0,149.123408139305,249.672528816787,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.399476161,58.3406529110273,65.546,1.02,0.0068,0.2566,2.669,2.322,1.51162631416732,1.50900236411579,-250,250,1878,165.05859375,127.44140625,255,0,151.184667302679,251.464928089286,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.447474525,59.1686529110273,66.374,1.0664,0.0288,0.2236,2.669,2.326,1.51162631416732,1.50965835162867,-253,253,1878,165.05859375,127.44140625,255,0,152.516065039088,252.622665251381,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.495574977,60.2006529110273,67.406,1.0122,0.0442,0.2292,2.674,2.326,1.49741447210711,1.50659738174828,-253,253,1878,165.05859375,127.44140625,255,0,154.130868196004,254.026841909568,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.54352616,60.9426529110273,68.148,1.0183,0.0496,0.2402,2.678,2.322,1.48604499845895,1.50145928592595,-254,254,1878,165.05859375,127.44140625,255,0,155.261028717014,255.009590188708,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.591591316,61.5266529110273,68.732,1.0415,0.0439,0.2285,2.664,2.331,1.52583815622752,1.50755400350134,-256,256,1878,165.05859375,127.44140625,255,0,156.132232347954,255.767158563439,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.639447898,62.2706529110273,69.476,1.0142,0.0393,0.2312,2.669,2.326,1.51162631416732,1.50857208116783,-257,257,1878,165.05859375,127.44140625,255,0,157.218614621794,256.71183880156,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.687391732,62.9736529110273,70.179,1.0256,0.0449,0.2192,2.683,2.331,1.47183315639875,1.49938734997556,-257,257,1878,165.05859375,127.44140625,255,0,158.220773820616,257.583281583144,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.735546347,63.4916529110273,70.697,1.0356,0.0603,0.2161,2.674,2.326,1.49741447210711,1.49889413050845,-258,258,1878,165.05859375,127.44140625,255,0,158.943973727447,258.212151067346,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.783504613,63.9706529110273,71.176,1.0149,0.04,0.2292,2.674,2.326,1.49741447210711,1.49852421590812,-258,258,1878,165.05859375,127.44140625,255,0,159.601164493501,258.783621298696,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.831443995,64.2336529110273,71.439,1.0427,0.0457,0.2114,2.674,2.331,1.49741447210711,1.49824677995787,-259,259,1878,165.05859375,127.44140625,255,0,159.957261208918,259.093270616451,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.879467078,64.6146529110273,71.82,1.0115,0.0359,0.2278,2.664,2.326,1.52583815622752,1.50514462402528,-260,260,1878,165.05859375,127.44140625,255,0,160.467147815096,259.536650273997,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.927440931,64.9676529110273,72.173,1.0547,0.0535,0.2136,2.674,2.331,1.49741447210711,1.50321208604574,-260,260,1878,165.05859375,127.44140625,255,0,160.93323035706,259.941939440922,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
3.975423087,65.3746529110273,72.58,1.0349,0.0508,0.2119,2.678,2.326,1.48604499845895,1.49892031414904,-260,260,1878,165.05859375,127.44140625,255,0,161.463028653397,260.40263361165,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
4.023848225,65.6646529110273,72.87,1.0161,0.0386,0.2139,2.674,2.326,1.49741447210711,1.49854385363856,-261,261,1878,165.05859375,127.44140625,255,0,161.835556951954,260.726571262569,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
4.071540222,66.0006529110273,73.206,1.052,0.0554,0.1848,2.674,2.326,1.49741447210711,1.4982615082557,-261,261,1878,165.05859375,127.44140625,255,0,162.261990767068,261.097383275711,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
4.119501189,66.3906529110273,73.596,1.0344,0.0654,0.1787,2.674,2.322,1.49741447210711,1.49804974921855,-261,261,1878,165.05859375,127.44140625,255,0,162.749960135505,261.521704465657,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
4.167808726,66.7736529110273,73.979,1.0256,0.0417,0.2092,2.678,2.331,1.48604499845895,1.49504856152865,-262,262,1878,165.05859375,127.44140625,255,0,163.221832457347,261.93202822378,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
4.215509298,67.1186529110273,74.324,1.0266,0.0615,0.1914,2.664,2.322,1.52583815622752,1.50274596020337,-262,262,1878,165.05859375,127.44140625,255,0,163.640643908929,262.29621209472,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
4.263343067,67.3556529110273,74.561,1.0293,0.0378,0.2209,2.674,2.326,1.49741447210711,1.5014130881793,-263,263,1878,165.05859375,127.44140625,255,0,163.924912234159,262.543401942747,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
4.311567174,67.5856529110273,74.791,1.0254,0.0371,0.2041,2.674,2.331,1.49741447210711,1.50041343416126,-263,263,1878,165.05859375,127.44140625,255,0,164.19810277171,262.780958931922,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
4.35954812,67.8316529110273,75.037,1.0396,0.0542,0.1987,2.683,2.326,1.47183315639875,1.49326836472063,-263,263,1878,165.05859375,127.44140625,255,0,164.487369329601,263.032495069218,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
4.407443809,67.5216529110273,74.727,0.9585,0.0176,0.3269,2.669,2.322,1.51162631416732,1.4978578520823,-263,263,1878,165.05859375,127.44140625,255,0,164.122350040751,262.715086991958,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
4.455401587,67.3196529110273,74.525,1.0452,0.0732,0.0923,2.683,2.331,1.47183315639875,1.49135167816141,-263,263,1878,165.05859375,127.44140625,255,0,163.881912777987,262.506011111293,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
4.503547151,67.4726529110273,74.678,1.0342,0.0508,0.2764,2.669,2.326,1.51162631416732,1.49642033716289,-263,263,1878,165.05859375,127.44140625,255,0,164.064213441278,262.664533427198,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
4.551446236,67.6076529110273,74.813,1.0249,0.0249,0.1724,2.674,2.326,1.49741447210711,1.49666887089895,-263,263,1878,165.05859375,127.44140625,255,0,164.224095461098,262.80356127052,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
4.599474549,67.8196529110273,75.025,1.0151,0.0305,0.2241,2.674,2.322,1.49741447210711,1.49685527120099,-263,263,1878,165.05859375,127.44140625,255,0,164.473329071093,263.020286148776,Giro_Off_intento4_180deg_2000_pulsos_Mu_1.00,TIEMPO_MAXIMO
